# pos_1,average_velocity_axis
1.389139705019461386e-03,7.046907028993304456e-01
2.470278535103650856e-03,6.771604395604283733e-01
4.392845456035934966e-03,6.098688524590164528e-01
7.811706625951745156e-03,5.198133903133905775e-01
1.389139705019461560e-02,3.964847207586977840e-01
2.470278535103651030e-02,2.649377152698032534e-01
4.392845456035934792e-02,1.586694798007757257e-01
7.811706625951746197e-02,5.921870629370577788e-02
1.389139705019461490e-01,-2.828863461538463908e-02
2.470278535103651030e-01,-1.010475767282267012e-01
4.392845456035935348e-01,-1.910125877710346642e-01
7.811706625951745364e-01,-3.102158297435899104e-01
