# pos_1,average_velocity_axis
1.389139705019461386e-03,1.982343770680750628e-01
2.470278535103650856e-03,2.068263005585850578e-01
4.392845456035934966e-03,2.026785001402170439e-01
7.811706625951745156e-03,8.291208791209249418e-02
1.389139705019461560e-02,3.119514170041088469e-02
2.470278535103651030e-02,1.989766180954838024e-02
4.392845456035934792e-02,-1.326738625495121546e-02
7.811706625951746197e-02,-5.320655699721935777e-02
1.389139705019461490e-01,-1.327903214156735678e-01
2.470278535103651030e-01,-2.479343424131252582e-01
4.392845456035935348e-01,-3.281200896191190930e-01
7.811706625951745364e-01,-4.497096252514849457e-01
