# pos_1,average_velocity_axis
1.389139705019461386e-03,1.371976772918211129e-01
2.470278535103650856e-03,7.771122294112940698e-02
4.392845456035934966e-03,7.210731381498408123e-03
7.811706625951745156e-03,-1.405660477896332194e-01
1.389139705019461560e-02,-3.052890753359585041e-01
2.470278535103651030e-02,-4.280885280091716316e-01
4.392845456035934792e-02,-5.164167953335112582e-01
7.811706625951746197e-02,-5.870661113719882751e-01
1.389139705019461490e-01,-6.560312122917535405e-01
2.470278535103651030e-01,-7.350560363388153329e-01
4.392845456035935348e-01,-8.242115845736103230e-01
7.811706625951745364e-01,-9.076180979196365461e-01
