# pos_1,average_velocity_axis
1.389139705019461386e-03,3.012707798187357067e-02
2.470278535103650856e-03,3.573674943840848134e-02
4.392845456035934966e-03,-4.043204463932392745e-02
7.811706625951745156e-03,-1.336166958041929143e-01
1.389139705019461560e-02,-2.144780929257241453e-01
2.470278535103651030e-02,-2.588207767075686450e-01
4.392845456035934792e-02,-3.246501402447624640e-01
7.811706625951746197e-02,-4.035152194331986242e-01
1.389139705019461490e-01,-4.939849338314338256e-01
2.470278535103651030e-01,-5.962082676027407047e-01
4.392845456035935348e-01,-6.972380175229734300e-01
7.811706625951745364e-01,-7.902608575931331369e-01
