# pos_1,concentration
1.389139705019461386e-03,5.078599175279224776e-01
2.470278535103650856e-03,2.855906190337132444e-01
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,1.806233669047939694e-01
1.389139705019461560e-02,2.539299587639611278e-01
2.470278535103651030e-02,3.141496809370846743e-01
4.392845456035934792e-02,4.336183993572461093e-01
7.811706625951746197e-02,8.037739827263331582e-01
1.389139705019461490e-01,8.379688639210719492e-01
2.470278535103651030e-01,1.165209725657550210e+00
4.392845456035935348e-01,1.106529915396824881e+00
7.811706625951745364e-01,1.022328256681133807e+00
