# pos_1,concentration
1.389139705019461386e-03,3.309570510892874684e-01
2.470278535103650856e-03,3.722216533812799377e-01
4.392845456035934966e-03,3.837452993494482323e-01
7.811706625951745156e-03,3.138848584316158430e-01
1.389139705019461560e-02,2.647656408714299525e-01
2.470278535103651030e-02,3.846290418273227152e-01
4.392845456035934792e-02,4.674715464802368103e-01
7.811706625951746197e-02,7.062409314711355357e-01
1.389139705019461490e-01,8.031224439766708745e-01
2.470278535103651030e-01,1.044702107156792348e+00
4.392845456035935348e-01,1.077277713082814614e+00
7.811706625951745364e-01,1.085060719990792011e+00
