# pos_1,average_velocity_axis
1.389139705019461386e-03,7.101036733649528088e-02
2.470278535103650856e-03,1.026822834229435509e-02
4.392845456035934966e-03,-6.578439169877159376e-02
7.811706625951745156e-03,-1.606608879350794605e-01
1.389139705019461560e-02,-2.689917214276508761e-01
2.470278535103651030e-02,-3.602407026735712781e-01
4.392845456035934792e-02,-4.470678263279928566e-01
7.811706625951746197e-02,-5.219007379954987424e-01
1.389139705019461490e-01,-5.985643390587975787e-01
2.470278535103651030e-01,-6.920513142025999098e-01
4.392845456035935348e-01,-7.887630285508008265e-01
7.811706625951745364e-01,-8.920935334331492328e-01
