# pos_1,average_velocity_axis
1.389139705019461386e-03,-9.620183486235856299e-03
2.470278535103650856e-03,-7.287931494553868961e-02
4.392845456035934966e-03,-1.516371671729210002e-01
7.811706625951745156e-03,-2.647986209069878583e-01
1.389139705019461560e-02,-3.979726433324587420e-01
2.470278535103651030e-02,-5.105863965913965963e-01
4.392845456035934792e-02,-5.910516332823106955e-01
7.811706625951746197e-02,-6.562929284669494212e-01
1.389139705019461490e-01,-7.224790660311257717e-01
2.470278535103651030e-01,-8.039552184518047317e-01
4.392845456035935348e-01,-8.972406861133592759e-01
7.811706625951745364e-01,-9.893379407374549572e-01
