# pos_1,average_velocity_axis
1.389139705019461386e-03,1.007966280295039263e-01
2.470278535103650856e-03,3.148260073260130548e-02
4.392845456035934966e-03,-3.396163666121706365e-02
7.811706625951745156e-03,-1.273661636497299965e-01
1.389139705019461560e-02,-2.389638349124768857e-01
2.470278535103651030e-02,-3.366837325222827304e-01
4.392845456035934792e-02,-4.352102011157704675e-01
7.811706625951746197e-02,-5.160040574605135877e-01
1.389139705019461490e-01,-5.901829724116496312e-01
2.470278535103651030e-01,-6.845196574284779789e-01
4.392845456035935348e-01,-7.812887001328159275e-01
7.811706625951745364e-01,-8.843802756883771821e-01
