# pos_1,average_velocity_axis
1.389139705019461386e-03,-1.323573672291634452e-02
2.470278535103650856e-03,-7.323225636228582192e-02
4.392845456035934966e-03,-1.523975181681058721e-01
7.811706625951745156e-03,-2.637930676769729144e-01
1.389139705019461560e-02,-3.913382414182879909e-01
2.470278535103651030e-02,-5.059252744540603253e-01
4.392845456035934792e-02,-5.951090602995791068e-01
7.811706625951746197e-02,-6.615644392615777081e-01
1.389139705019461490e-01,-7.265791660545852793e-01
2.470278535103651030e-01,-8.108120254160369189e-01
4.392845456035935348e-01,-8.986943885902409779e-01
7.811706625951745364e-01,-9.951049101057664048e-01
