# pos_1,concentration
1.389139705019461386e-03,3.215697650819163700e-01
2.470278535103650856e-03,1.808319678373140615e-01
4.392845456035934966e-03,4.406535831984596530e-01
7.811706625951745156e-03,3.240431722105275858e-01
1.389139705019461560e-02,4.609166632840799860e-01
2.470278535103651030e-02,5.003017776832356933e-01
4.392845456035934792e-02,5.762393011056780034e-01
7.811706625951746197e-02,7.033642973275568977e-01
1.389139705019461490e-01,8.167872033080674221e-01
2.470278535103651030e-01,1.045811547325799840e+00
4.392845456035935348e-01,1.071127171467025185e+00
7.811706625951745364e-01,1.072964127278270396e+00
