# pos_1,average_velocity_axis
1.389139705019461386e-03,2.925223613595021727e-02
2.470278535103650856e-03,-3.991524643022231755e-02
4.392845456035934966e-03,-1.125248355483906559e-01
7.811706625951745156e-03,-2.129913283994916140e-01
1.389139705019461560e-02,-3.345335195017551388e-01
2.470278535103651030e-02,-4.222512411658196907e-01
4.392845456035934792e-02,-5.006456156043042061e-01
7.811706625951746197e-02,-5.768661577280567165e-01
1.389139705019461490e-01,-6.582653134991376387e-01
2.470278535103651030e-01,-7.361538159015520444e-01
4.392845456035935348e-01,-8.254809332575397951e-01
7.811706625951745364e-01,-9.290221622331066298e-01
