# pos_1,concentration
1.389139705019461386e-03,1.331625651721052850e-01
2.470278535103650856e-03,2.995312534585115594e-01
4.392845456035934966e-03,1.684388020057857316e-01
7.811706625951745156e-03,2.604802726168730098e-01
1.389139705019461560e-02,3.195901564130526062e-01
2.470278535103651030e-02,3.519492228137511836e-01
4.392845456035934792e-02,4.926834958669231712e-01
7.811706625951746197e-02,7.198727534139036655e-01
1.389139705019461490e-01,8.176181501567262311e-01
2.470278535103651030e-01,1.005676183486952757e+00
4.392845456035935348e-01,1.136961913539053848e+00
7.811706625951745364e-01,1.060865110294173741e+00
