# pos_1,concentration
1.389139705019461386e-03,3.772787289847246428e-01
2.470278535103650856e-03,1.414396136156003680e-01
4.392845456035934966e-03,2.783806891425268382e-01
7.811706625951745156e-03,2.907263647596493028e-01
1.389139705019461560e-02,3.018229831877796143e-01
2.470278535103651030e-02,3.111671499543209318e-01
4.392845456035934792e-02,4.851777725055466672e-01
7.811706625951746197e-02,6.082890093432661294e-01
1.389139705019461490e-01,7.922853308679215223e-01
2.470278535103651030e-01,9.327942517948846213e-01
4.392845456035935348e-01,1.214137491360192112e+00
7.811706625951745364e-01,1.057349425064324500e+00
