# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,3.178071960410298047e-01
7.811706625951745156e-03,1.787161197767417609e-01
1.389139705019461560e-02,3.517481086984554084e-01
2.470278535103651030e-02,2.543174968868850971e-01
4.392845456035934792e-02,5.879433126759050499e-01
7.811706625951746197e-02,6.344422252074332080e-01
1.389139705019461490e-01,8.542454068391058808e-01
2.470278535103651030e-01,1.152905985887212381e+00
4.392845456035935348e-01,1.136160725846681707e+00
7.811706625951745364e-01,1.015107560331893310e+00
