# pos_1,concentration
1.389139705019461386e-03,1.612152561286880559e+00
2.470278535103650856e-03,1.813160015446159345e+00
4.392845456035934966e-03,2.039229611736294245e+00
7.811706625951745156e-03,5.733715411155944075e-01
1.389139705019461560e-02,1.289722049029504269e+00
2.470278535103651030e-02,5.439480046338479591e-01
4.392845456035934792e-02,1.223537767041776414e+00
7.811706625951746197e-02,1.003400196952290102e+00
1.389139705019461490e-01,1.031777639223603327e+00
2.470278535103651030e-01,1.006303808572618586e+00
4.392845456035935348e-01,1.080791694220236021e+00
7.811706625951745364e-01,9.403293274295747572e-01
