# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000195e-01,-9.467129996307717121e-01,3.338105775173267654e-03
1.794000000000000039e+00,-9.328159131892879152e-01,3.592481635794866207e-03
2.684499999999999886e+00,-9.215271102488667987e-01,3.790574271433917990e-03
3.581500000000000128e+00,-9.127428145153518857e-01,3.952362511277563752e-03
4.478500000000000369e+00,-9.052278289471910044e-01,4.091353795298459731e-03
5.375499999999999723e+00,-8.986216915418171469e-01,4.217125651098946847e-03
6.272499999999999964e+00,-8.927080770403202914e-01,4.330226694311832374e-03
7.169500000000000206e+00,-8.871441947584419729e-01,4.433434730699298797e-03
8.060000000000000497e+00,-8.818975676895507432e-01,4.527765436820426620e-03
8.957000000000000739e+00,-8.768644810811118129e-01,4.616594599315924918e-03
9.853999999999999204e+00,-8.720625209470884709e-01,4.700704361174377725e-03
1.075099999999999945e+01,-8.672852868709826080e-01,4.780021263749906213e-03
1.165450000000000053e+01,-8.625900155608907660e-01,4.854818017913250204e-03
1.255150000000000077e+01,-8.579864392377908322e-01,4.924672422523157685e-03
1.344200000000000017e+01,-8.534839396464714012e-01,4.990049062623381181e-03
1.433900000000000041e+01,-8.490045891057779182e-01,5.051857799666672165e-03
1.523600000000000065e+01,-8.446101206168660225e-01,5.110651374668975441e-03
1.613299999999999912e+01,-8.402582435421721563e-01,5.166037384195356144e-03
1.703000000000000114e+01,-8.359419467867079678e-01,5.218738377988075411e-03
1.792699999999999960e+01,-8.316579364481068160e-01,5.268863339149894298e-03
1.881749999999999901e+01,-8.274477052078881290e-01,5.316173802916380510e-03
1.971450000000000102e+01,-8.232887445232009993e-01,5.362063684782857401e-03
2.061149999999999949e+01,-8.191909932075103207e-01,5.406275678607747569e-03
2.150850000000000151e+01,-8.151119720868045260e-01,5.448658583645230556e-03
2.240549999999999997e+01,-8.110720684556727011e-01,5.489300986084586290e-03
2.330249999999999844e+01,-8.070730256416290826e-01,5.528180189988540251e-03
2.419300000000000139e+01,-8.031323996033964407e-01,5.565251280050696400e-03
2.508999999999999986e+01,-7.991910935741884936e-01,5.601199014625395795e-03
2.598699999999999832e+01,-7.953143294528258744e-01,5.636259043403316765e-03
