# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.680240885416666774e-02,2.005466560901946263e-02
6.899999999999999467e-01,5.327612233922102147e-02,1.802338410763006799e-02
1.034999999999999920e+00,7.421821218297101896e-02,1.608831342432166800e-02
1.379999999999999893e+00,9.167493914175725567e-02,1.445762545664679329e-02
1.721999999999999975e+00,1.062512294933217194e-01,1.316824567593009518e-02
2.067000000000000171e+00,1.187394104151548030e-01,1.215812744996081982e-02
2.411999999999999922e+00,1.285931183924129417e-01,1.137299062552205899e-02
2.757000000000000117e+00,1.359889556696590451e-01,1.069863581995629705e-02
3.101999999999999869e+00,1.424073738968810732e-01,1.007501706746229304e-02
3.447000000000000064e+00,1.479939442925913839e-01,9.489052332546765722e-03
3.791999999999999815e+00,1.528994302870352318e-01,9.005588162278138978e-03
4.136999999999999567e+00,1.569111623194646143e-01,8.594103242593525635e-03
4.482000000000000206e+00,1.604960763191655426e-01,8.242465758823381769e-03
4.826999999999999957e+00,1.638107477713253712e-01,7.944104899975273568e-03
5.168999999999999595e+00,1.668256738640211123e-01,7.691328673055298007e-03
5.514000000000000234e+00,1.696893822825988329e-01,7.478647678915721110e-03
5.858999999999999986e+00,1.724348436633277859e-01,7.307641564866127967e-03
6.203999999999999737e+00,1.749966442076180684e-01,7.155538169350110674e-03
6.549000000000000377e+00,1.771213818426476960e-01,6.986007154557132524e-03
6.894000000000000128e+00,1.788402317402360830e-01,6.819555574788478680e-03
7.238999999999999879e+00,1.802728351583005317e-01,6.660301060023617568e-03
7.583999999999999631e+00,1.816360906287084742e-01,6.512645255724701029e-03
7.929000000000000270e+00,1.831234241244560912e-01,6.387279467051061935e-03
8.273999999999999133e+00,1.846137263330538680e-01,6.285372260379435035e-03
8.615999999999999659e+00,1.858836780997925320e-01,6.196944278578096592e-03
8.961000000000000298e+00,1.869035769584867779e-01,6.109238043480593600e-03
9.305999999999999162e+00,1.877806128102836869e-01,6.023821365427873241e-03
9.650999999999999801e+00,1.888082810800046918e-01,5.933679661559881392e-03
9.996000000000000441e+00,1.895354254983243336e-01,5.833521040613551950e-03
