# time,position_x,position_y,swimming_direction_x,swimming_direction_y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.577285958367974250e-02,-9.989518733780586857e-01
1.499999999999999944e-01,1.332223442040477712e-01,-1.941702844151363128e-01,-1.337391515980057739e-02,-9.999105651973572151e-01
2.999999999999999889e-01,2.274661072637504666e-01,-4.022831132769815188e-01,-7.696815295946239643e-02,-9.970335518075652548e-01
4.499999999999999556e-01,2.818157619308541140e-01,-6.217680546224436666e-01,-1.455741884164100941e-01,-9.893473382320809861e-01
5.999999999999999778e-01,2.956509005802337442e-01,-8.497422500956243185e-01,-2.196827005059099058e-01,-9.755713767318261453e-01
7.500000000000000000e-01,2.686960881330297535e-01,-1.082967549659928030e+00,-2.995986440652758098e-01,-9.540653292486044323e-01
8.999999999999999112e-01,2.010958772526913185e-01,-1.317803564336648581e+00,-3.852635751016110777e-01,-9.228065765369930507e-01
1.050000000000000044e+00,9.352473481119562282e-02,-1.550166318910259244e+00,-4.760009431885950382e-01,-8.794447692058711130e-01
1.199999999999999956e+00,-5.266063140038514112e-02,-1.775511993649033116e+00,-5.702013213097893995e-01,-8.215049927885832437e-01
1.349999999999999867e+00,-2.352289867105744614e-01,-1.988878113401383096e+00,-6.650279606625163487e-01,-7.468184595583150509e-01
1.500000000000000000e+00,-4.508683597181984415e-01,-2.185024090646864536e+00,-7.563163322039047065e-01,-6.542060880499607212e-01
1.649999999999999911e+00,-6.950270884577773867e-01,-2.358705126949013575e+00,-8.389024677553745812e-01,-5.442817740784112734e-01
1.799999999999999822e+00,-9.618933418274365765e-01,-2.505072462316031867e+00,-9.075163820769764911e-01,-4.200166856946461746e-01
1.949999999999999956e+00,-1.244593916534463718e+00,-2.620121983649603692e+00,-9.580455434391500491e-01,-2.866160091418197831e-01
2.100000000000000089e+00,-1.535618265026778673e+00,-2.701054923603186442e+00,-9.886037593529753975e-01,-1.505410475357610856e-01
2.250000000000000000e+00,-1.827366053817730540e+00,-2.746427827632700769e+00,-9.998369146243101246e-01,-1.805946163483237998e-02
2.399999999999999911e+00,-2.112657711064399813e+00,-2.756062064965743019e+00,-9.943685116906583188e-01,1.059776531071761757e-01
2.549999999999999822e+00,-2.385082411525259793e+00,-2.730786299558505714e+00,-9.758003226875368030e-01,2.186635091708239165e-01
2.699999999999999734e+00,-2.639150326600497198e+00,-2.672127649168002606e+00,-9.477913744413489772e-01,3.188910637421167871e-01
2.850000000000000089e+00,-2.870291710530080032e+00,-2.582040698888369956e+00,-9.134925011751331425e-01,4.068555644166604868e-01
3.000000000000000000e+00,-3.074770877012462655e+00,-2.462711957055734757e+00,-8.753367829779900022e-01,4.835137189012770342e-01
3.149999999999999911e+00,-3.249571303705826697e+00,-2.316438285729900404e+00,-8.350587263038676822e-01,5.501608161472083536e-01
3.299999999999999822e+00,-3.392284883801721662e+00,-2.145560962655693960e+00,-7.938149517654107257e-01,6.081593724951368518e-01
3.449999999999999734e+00,-3.501019310441637611e+00,-1.952435106142832444e+00,-7.523256537640669039e-01,6.587914014985847277e-01
3.599999999999999645e+00,-3.574326073791035174e+00,-1.739418874140284066e+00,-7.109992976243846297e-01,7.031927180920120035e-01
3.750000000000000000e+00,-3.611146677560279183e+00,-1.508872216172143288e+00,-6.700293051002468303e-01,7.423346484617837637e-01
3.899999999999999911e+00,-3.610773040830439040e+00,-1.263159125970428232e+00,-6.294637352910539274e-01,7.770298616870742192e-01
4.049999999999999822e+00,-3.572818238282351011e+00,-1.004650308871940956e+00,-5.892531276409627150e-01,8.079484832372318959e-01
4.200000000000000178e+00,-3.497194265650987344e+00,-7.357247308582794965e-01,-5.492821023165052052e-01,8.356369858226478931e-01
4.349999999999999645e+00,-3.384094476351182212e+00,-4.587696268856154003e-01,-5.093893995434900512e-01,8.605361349953428718e-01
4.500000000000000000e+00,-3.233978850858414855e+00,-1.761789265613128708e-01,-4.693798661881478096e-01,8.829963426975202534e-01
4.649999999999999467e+00,-3.047560809091025558e+00,1.096496281011788143e-01,-4.290308675760162727e-01,9.032898287188730890e-01
4.799999999999999822e+00,-2.825794750257883514e+00,3.963183090171277789e-01,-3.880948159093098870e-01,9.216194517610393211e-01
4.950000000000000178e+00,-2.569863600953960159e+00,6.814336739746175153e-01,-3.462989521749640920e-01,9.381242112441836589e-01
5.099999999999999645e+00,-2.281166135175459520e+00,9.626108275272515780e-01,-3.033431568422573776e-01,9.528813825429551798e-01
5.250000000000000000e+00,-1.961303778105232487e+00,1.237477099654951562e+00,-2.588963629913706987e-01,9.659051057064769186e-01
5.399999999999999467e+00,-1.612066890608439440e+00,1.503674524635451037e+00,-2.125920908125450148e-01,9.771410353290616024e-01
5.549999999999999822e+00,-1.235420647973624719e+00,1.758860398842758244e+00,-1.640237292358190102e-01,9.864563934850718585e-01
5.700000000000000178e+00,-8.334908544073871273e-01,2.000705060724319306e+00,-1.127405092833619615e-01,9.936244650603809347e-01
5.849999999999999645e+00,-4.085503124420291621e-01,2.226885864229758205e+00,-5.824574285541889856e-02,9.983022755855165409e-01
6.000000000000000000e+00,3.699322853952023704e-02,2.435076140001392275e+00,0.000000000000000000e+00,1.000000000000000000e+00
