# time,position_x,position_y,swimming_direction_x,swimming_direction_y
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000278e-02,-3.323934749641373199e-02,1.191787281189612621e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000056e-01,-6.781194467940537818e-02,2.352800952089940598e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000222e-01,-1.037551517170871435e-01,3.484295884561977585e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000111e-01,-1.411078282409582441e-01,4.587495147139563495e-02,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000000e-01,-1.799103553076500939e-01,5.663591285658409885e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000444e-01,-2.202046787202533995e-01,6.713747653209681254e-02,0.000000000000000000e+00,1.000000000000000000e+00
3.500000000000000333e-01,-2.620343629651555872e-01,7.739099621019923658e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000222e-01,-3.054446157307666443e-01,8.740755326222396371e-02,0.000000000000000000e+00,1.000000000000000000e+00
4.500000000000000111e-01,-3.504823638711812572e-01,9.719797531330506835e-02,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,-3.971963046140701836e-01,1.067728497279822192e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000444e-01,-4.456369344438642632e-01,1.161425258401344862e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000888e-01,-4.958566182497671226e-01,1.253171327320347361e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-01,-5.479096454566260155e-01,1.343065880268244083e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000666e-01,-6.018522852708234616e-01,1.431206097177892544e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.500000000000000000e-01,-6.577428525810963267e-01,1.517687258827957741e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000444e-01,-7.156417657081437511e-01,1.602602855192410136e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.500000000000000888e-01,-7.756116158645049996e-01,1.686044681436969506e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000222e-01,-8.377172402309976951e-01,1.768102934885763533e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.500000000000000666e-01,-9.020257856514063421e-01,1.848866317059374431e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-9.686067639741958724e-01,1.928422142270823370e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.050000000000000044e+00,-1.037532126894782136e+00,2.006856430628097543e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000089e+00,-1.108876369191673650e+00,2.084253983867750681e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.150000000000000133e+00,-1.182716630761429411e+00,2.160698460885904226e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000178e+00,-1.259132755475533383e+00,2.236272478266853325e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.250000000000000000e+00,-1.338207367135354930e+00,2.311057717688852209e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000044e+00,-1.420025932913994815e+00,2.385135042513852610e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.350000000000000089e+00,-1.504676894230642104e+00,2.458584538654638718e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.400000000000000133e+00,-1.592251754927575425e+00,2.531485613009315516e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.450000000000000178e+00,-1.682845192397184775e+00,2.603917070251893229e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.500000000000000000e+00,-1.776555140688533152e+00,2.675957207008980987e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.550000000000000044e+00,-1.873482903222998930e+00,2.747683896632316380e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000089e+00,-1.973733262439431924e+00,2.819174682420331202e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.650000000000000133e+00,-2.077414591572640301e+00,2.890506847242317323e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000178e+00,-2.184638972715360339e+00,2.961757502409435583e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.750000000000000000e+00,-2.295522320364576263e+00,3.033003673567796210e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.800000000000000044e+00,-2.410184501009800861e+00,3.104322379477872929e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.850000000000000089e+00,-2.528749465476273883e+00,3.175790716979302597e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.900000000000000133e+00,-2.651345389067021330e+00,3.247485947038687426e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.950000000000000178e+00,-2.778104800699683796e+00,3.319485573273756596e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,-2.909164729332102795e+00,3.391867427627944243e-01,0.000000000000000000e+00,1.000000000000000000e+00
