# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.940000000000000058e-01,8.560166191808955827e-02,1.927210487465952360e-02
3.900000000000000133e-01,9.920837151943109888e-02,1.876956681782810873e-02
5.839999999999999636e-01,1.071478192055062284e-01,1.839721195877408108e-02
7.800000000000000266e-01,1.128564074394030337e-01,1.800673005193624901e-02
9.739999999999999769e-01,1.177902130189617536e-01,1.762093739091362063e-02
1.169999999999999929e+00,1.220947979266827077e-01,1.730699504445347772e-02
1.364000000000000101e+00,1.255067967389685568e-01,1.700587258151283615e-02
1.560000000000000053e+00,1.284712577624198826e-01,1.672202112054864062e-02
1.754000000000000004e+00,1.304336616750997879e-01,1.644589982701533115e-02
1.947999999999999954e+00,1.317069658283335498e-01,1.620718752377424063e-02
2.144000000000000128e+00,1.324700488190152514e-01,1.598061244286876070e-02
2.338000000000000078e+00,1.331150699090100920e-01,1.575700140159594365e-02
2.533999999999999808e+00,1.331037438685440666e-01,1.553412208169524349e-02
2.728000000000000203e+00,1.327597178350096163e-01,1.531918202983280006e-02
2.923999999999999932e+00,1.327384667768360949e-01,1.510351806308624090e-02
3.117999999999999883e+00,1.327482118539277944e-01,1.489143361309296434e-02
3.314000000000000057e+00,1.327112150128950951e-01,1.469614747887007349e-02
3.508000000000000007e+00,1.320922633032978188e-01,1.450457590158949275e-02
3.704000000000000181e+00,1.312079219941701402e-01,1.431224972031078235e-02
3.898000000000000131e+00,1.306064835808226909e-01,1.411959854226644412e-02
4.091999999999999638e+00,1.300462162021551460e-01,1.394556052389267845e-02
4.288000000000000256e+00,1.294681871898138714e-01,1.378458508714567980e-02
4.482000000000000206e+00,1.289330773070581082e-01,1.362406904863885417e-02
4.677999999999999936e+00,1.286295376337711072e-01,1.346385335635480116e-02
4.871999999999999886e+00,1.283617438956825840e-01,1.329277237916049251e-02
5.067999999999999616e+00,1.282928159453310124e-01,1.312957445512117315e-02
5.261999999999999567e+00,1.281624207911677971e-01,1.298425201060016305e-02
5.458000000000000185e+00,1.280128632765979990e-01,1.284345610241849692e-02
5.652000000000000135e+00,1.279458445814258272e-01,1.269991387927693616e-02
