# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,1.157845243149909498e-01,8.687678723395342653e-03
6.899999999999999467e-01,1.177958188264266459e-01,7.403458988971148812e-03
1.034999999999999920e+00,1.226766710069444599e-01,7.133688389125703022e-03
1.379999999999999893e+00,1.238958221877830557e-01,6.574189643154053700e-03
1.721999999999999975e+00,1.261411898410278454e-01,6.086115495608632707e-03
2.067000000000000171e+00,1.277421602157791936e-01,5.660634888419644600e-03
2.411999999999999922e+00,1.292324439407778747e-01,5.377562290988709484e-03
2.757000000000000117e+00,1.297920759586393691e-01,5.054018963423580028e-03
3.101999999999999869e+00,1.305685411818484076e-01,4.767592191130650553e-03
3.447000000000000064e+00,1.313355858440083956e-01,4.587322209281896948e-03
3.791999999999999815e+00,1.311310032711753282e-01,4.402056476594595931e-03
4.136999999999999567e+00,1.316775248755514549e-01,4.253186993251422895e-03
4.482000000000000206e+00,1.314813308681775650e-01,4.085401765815914812e-03
4.826999999999999957e+00,1.310002906219248364e-01,3.968266571065242644e-03
5.168999999999999595e+00,1.310584120024424482e-01,3.844924247306218037e-03
5.514000000000000234e+00,1.316222580448630775e-01,3.742145066429135303e-03
5.858999999999999986e+00,1.326121355100059740e-01,3.636853412884671552e-03
6.203999999999999737e+00,1.328534360943418591e-01,3.520818171846545885e-03
6.549000000000000377e+00,1.336619886280944469e-01,3.466592346092160250e-03
6.894000000000000128e+00,1.347891074751368934e-01,3.428991143569744791e-03
7.238999999999999879e+00,1.355812838876225834e-01,3.386927833825117973e-03
7.583999999999999631e+00,1.353724907661792154e-01,3.330980352880056651e-03
7.929000000000000270e+00,1.353331666932699462e-01,3.287891477713168753e-03
8.273999999999999133e+00,1.353363773308141615e-01,3.248969689851619394e-03
8.615999999999999659e+00,1.355466401818292421e-01,3.216523290831937304e-03
8.961000000000000298e+00,1.356482100059459017e-01,3.174340258236648532e-03
9.305999999999999162e+00,1.359049895512220163e-01,3.104832518273613340e-03
9.650999999999999801e+00,1.358266354917479490e-01,3.040971983248378068e-03
9.996000000000000441e+00,1.358016807553099337e-01,2.989806956382446129e-03
