# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.160628255208333348e-01,1.635524899020025444e-02
6.899999999999999467e-01,2.169342419610507666e-01,1.435814606965979401e-02
1.034999999999999920e+00,2.160665902400362437e-01,1.360910216081365372e-02
1.379999999999999893e+00,2.191682532269021988e-01,1.273791458853878143e-02
1.721999999999999975e+00,2.220090039969875306e-01,1.205679609121857766e-02
2.067000000000000171e+00,2.234214082154087899e-01,1.146348907983105007e-02
2.411999999999999922e+00,2.243622095414853079e-01,1.095080016672700558e-02
2.757000000000000117e+00,2.249033217293480158e-01,1.030951433726707764e-02
3.101999999999999869e+00,2.236203882449830926e-01,9.732439842234989064e-03
3.447000000000000064e+00,2.243156869311176416e-01,9.227692639603945340e-03
3.791999999999999815e+00,2.286427207978968812e-01,8.795580200461016601e-03
4.136999999999999567e+00,2.306125808726885440e-01,8.522665906032310390e-03
4.482000000000000206e+00,2.311162420951165530e-01,8.165900305525617200e-03
4.826999999999999957e+00,2.309594420059042919e-01,7.880904587240307804e-03
5.168999999999999595e+00,2.299524798150633931e-01,7.654375552498049635e-03
5.514000000000000234e+00,2.291581827578096364e-01,7.380819230835332020e-03
5.858999999999999986e+00,2.294435513872887800e-01,7.101494920638713564e-03
6.203999999999999737e+00,2.282617695929541612e-01,6.838799662618354723e-03
6.549000000000000377e+00,2.288326354691555542e-01,6.655256855136302933e-03
6.894000000000000128e+00,2.293546361079380480e-01,6.535415726791629631e-03
7.238999999999999879e+00,2.307025156433468172e-01,6.416948968433025188e-03
7.583999999999999631e+00,2.312418331355485523e-01,6.321558103760192837e-03
7.929000000000000270e+00,2.324260381688264543e-01,6.281218718279595395e-03
8.273999999999999133e+00,2.338822752371887970e-01,6.263699118611829736e-03
8.615999999999999659e+00,2.352493589325092838e-01,6.264369232978406199e-03
8.961000000000000298e+00,2.363520392839457140e-01,6.212999028917629875e-03
9.305999999999999162e+00,2.369205656758744394e-01,6.091144373462011909e-03
9.650999999999999801e+00,2.368698190885335786e-01,5.955112077237274121e-03
9.996000000000000441e+00,2.370114136474902322e-01,5.859641050308266735e-03
