# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,5.311690415534420229e-01,2.093170571227051524e-02
6.899999999999999467e-01,5.788354959239130348e-01,1.529055462276354173e-02
1.034999999999999920e+00,6.025123150664251082e-01,1.213245792898905509e-02
1.379999999999999893e+00,6.061449898097825972e-01,1.109266370053495383e-02
1.721999999999999975e+00,6.301027494601117995e-01,1.052374564240479704e-02
2.067000000000000171e+00,6.200070494867258031e-01,9.248316528770634398e-03
2.411999999999999922e+00,5.999185222163919695e-01,8.922878781586693342e-03
2.757000000000000117e+00,6.140680823812113553e-01,8.285445466845803991e-03
3.101999999999999869e+00,6.241089251264304583e-01,8.183596876625360422e-03
3.447000000000000064e+00,6.360218070627537967e-01,7.232368934081963123e-03
3.791999999999999815e+00,6.280508201373780075e-01,7.314831796874807397e-03
4.136999999999999567e+00,6.182491483109742170e-01,6.700067587867918062e-03
4.482000000000000206e+00,6.057943725858294659e-01,6.140575174352022082e-03
4.826999999999999957e+00,6.138388742684379729e-01,5.896416110618088284e-03
5.168999999999999595e+00,6.040453167319598249e-01,5.686684205817900059e-03
5.514000000000000234e+00,6.018005848394427648e-01,5.102322426517738076e-03
5.858999999999999986e+00,5.918830628493556567e-01,4.807704170753812449e-03
6.203999999999999737e+00,5.865668923275306756e-01,4.491277480292646916e-03
6.549000000000000377e+00,5.865327262511451645e-01,4.544068552933614759e-03
6.894000000000000128e+00,6.021319893487544483e-01,4.311340724416154110e-03
7.238999999999999879e+00,6.063990341757752311e-01,4.058345946168924120e-03
7.583999999999999631e+00,6.040711371184401823e-01,3.934820098436524888e-03
7.929000000000000270e+00,6.137035697429924497e-01,4.050513001116743360e-03
8.273999999999999133e+00,6.163741631824843914e-01,4.203031528150282491e-03
8.615999999999999659e+00,6.191904279873563510e-01,4.409345976692398243e-03
8.961000000000000298e+00,6.189072333192096043e-01,4.764161450496064328e-03
9.305999999999999162e+00,6.151705508794729216e-01,4.428015927794062487e-03
9.650999999999999801e+00,6.133186302544748614e-01,4.130325503462229167e-03
9.996000000000000441e+00,6.092235917804622591e-01,4.025699589681380752e-03
