# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.380000000000000226e-01,6.927668283676959027e-02,1.903165945249561675e-02
6.740000000000000435e-01,8.176464771304708945e-02,1.821335320567867705e-02
1.012000000000000011e+00,8.662550516844738646e-02,1.752851587477797027e-02
1.348000000000000087e+00,9.040864630905739996e-02,1.702203368072973885e-02
1.685999999999999943e+00,9.365266666434979292e-02,1.657228338658205818e-02
2.024000000000000021e+00,9.648826858460196609e-02,1.613341319534058668e-02
2.359999999999999876e+00,9.777498593087924350e-02,1.572756179679987709e-02
2.697999999999999954e+00,9.818134562928558517e-02,1.532968755920838082e-02
3.036000000000000032e+00,9.814598539852499581e-02,1.494318000217487868e-02
3.371999999999999886e+00,9.884108964913257411e-02,1.461051712172319571e-02
3.709999999999999964e+00,9.969520556509012255e-02,1.429924648977376304e-02
4.046000000000000263e+00,1.005925023243442462e-01,1.402687716443639168e-02
4.384000000000000341e+00,1.014040224952419134e-01,1.374312545043091839e-02
4.722000000000000419e+00,1.025982753910386069e-01,1.344918412230644046e-02
5.057999999999999829e+00,1.034074331021865162e-01,1.318551051965663815e-02
5.395999999999999908e+00,1.041028093093408213e-01,1.293213424026190377e-02
5.733999999999999986e+00,1.049170068342343831e-01,1.267757123869397810e-02
6.070000000000000284e+00,1.058792782125205778e-01,1.242322760423360435e-02
6.408000000000000362e+00,1.067281187440869694e-01,1.217176665072716019e-02
6.743999999999999773e+00,1.074829438957314032e-01,1.191786201747254553e-02
7.081999999999999851e+00,1.084407798338326845e-01,1.165351172147645331e-02
7.419999999999999929e+00,1.089927127642772858e-01,1.140521984411601263e-02
7.756000000000000227e+00,1.098470507145173913e-01,1.114697786207711691e-02
8.093999999999999417e+00,1.103648492819237215e-01,1.089242128081970712e-02
8.432000000000000384e+00,1.108098249634483917e-01,1.064188738741161065e-02
8.768000000000000682e+00,1.112494310532173014e-01,1.039520182215807748e-02
9.105999999999999872e+00,1.117721589924397380e-01,1.014912339359167089e-02
9.442000000000000171e+00,1.121294804795064659e-01,9.911218869510414475e-03
9.779999999999999361e+00,1.122491558675629553e-01,9.684703477754040557e-03
