# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.140725939764492880e-01,1.842765398415172409e-02
6.899999999999999467e-01,2.243153546761775252e-01,1.554945993599199383e-02
1.034999999999999920e+00,2.306581634963768279e-01,1.455060336877406386e-02
1.379999999999999893e+00,2.301709175441576105e-01,1.331169646488693063e-02
1.721999999999999975e+00,2.331321693978658516e-01,1.242238760918263490e-02
2.067000000000000171e+00,2.338778663786586498e-01,1.168646952451660170e-02
2.411999999999999922e+00,2.351486954064314072e-01,1.092495868010444696e-02
2.757000000000000117e+00,2.371389513482725642e-01,1.008668511553718374e-02
3.101999999999999869e+00,2.376512636126894007e-01,9.442985054374576984e-03
3.447000000000000064e+00,2.376743369460762589e-01,9.039069000711743435e-03
3.791999999999999815e+00,2.381955535502373600e-01,8.698535427875464521e-03
4.136999999999999567e+00,2.387795159347051166e-01,8.435124112477886821e-03
4.482000000000000206e+00,2.398872172718652385e-01,8.024102465792413291e-03
4.826999999999999957e+00,2.420081871827739761e-01,7.805793923678563430e-03
5.168999999999999595e+00,2.427186649829512488e-01,7.498076518339007353e-03
5.514000000000000234e+00,2.431997236792142747e-01,7.265412444037614575e-03
5.858999999999999986e+00,2.438825261483401619e-01,7.058424455112709446e-03
6.203999999999999737e+00,2.443934866870164369e-01,6.857452835127034359e-03
6.549000000000000377e+00,2.451538559381680193e-01,6.707068008630678695e-03
6.894000000000000128e+00,2.465472271517805125e-01,6.612009225308393759e-03
7.238999999999999879e+00,2.474380102029803963e-01,6.546656602883327118e-03
7.583999999999999631e+00,2.476011491606507353e-01,6.392933443284447292e-03
7.929000000000000270e+00,2.484968339619592625e-01,6.277167800629140405e-03
8.273999999999999133e+00,2.496758180746918299e-01,6.225335190692011904e-03
8.615999999999999659e+00,2.505257353007848686e-01,6.210928179789842844e-03
8.961000000000000298e+00,2.508527456870396355e-01,6.145361246167440825e-03
9.305999999999999162e+00,2.506756861752498233e-01,6.036694920788650623e-03
9.650999999999999801e+00,2.510191459272355097e-01,5.900760185432790336e-03
9.996000000000000441e+00,2.517907932704331886e-01,5.825117061135569145e-03
