# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,2.383473788496377199e-01,1.681820064697124584e-02
6.899999999999999467e-01,2.514765893908514904e-01,1.453132072485115167e-02
1.034999999999999920e+00,2.608740734450483156e-01,1.386550139370753415e-02
1.379999999999999893e+00,2.668933254076087391e-01,1.296163769723057343e-02
1.721999999999999975e+00,2.689704535968350796e-01,1.224266600434174845e-02
2.067000000000000171e+00,2.680021869897496467e-01,1.145126506653599240e-02
2.411999999999999922e+00,2.687967636589189691e-01,1.079610114876315002e-02
2.757000000000000117e+00,2.694654352840496481e-01,1.005093871813649009e-02
3.101999999999999869e+00,2.685444137602756576e-01,9.376547110674310695e-03
3.447000000000000064e+00,2.692897124084348559e-01,9.027865947962506604e-03
3.791999999999999815e+00,2.717367571738199539e-01,8.649325505781778681e-03
4.136999999999999567e+00,2.735273727848531733e-01,8.282622429859304303e-03
4.482000000000000206e+00,2.725902324576081615e-01,7.918534211406208154e-03
4.826999999999999957e+00,2.721926265990780580e-01,7.726610496177795974e-03
5.168999999999999595e+00,2.705999505767556768e-01,7.444704233586525027e-03
5.514000000000000234e+00,2.703203642149528130e-01,7.254554446250359445e-03
5.858999999999999986e+00,2.716395432641022234e-01,7.072692020380372951e-03
6.203999999999999737e+00,2.711338243220100530e-01,6.811708016421677038e-03
6.549000000000000377e+00,2.708723156087761708e-01,6.658166379481311910e-03
6.894000000000000128e+00,2.727520327345336337e-01,6.535176652677137342e-03
7.238999999999999879e+00,2.738809918497029927e-01,6.442798049093215185e-03
7.583999999999999631e+00,2.733101373986353000e-01,6.264726010757299540e-03
7.929000000000000270e+00,2.746258733515812289e-01,6.155747023491685635e-03
8.273999999999999133e+00,2.757563201557590160e-01,6.052267955432303649e-03
8.615999999999999659e+00,2.771525179580504594e-01,5.968135674804915351e-03
8.961000000000000298e+00,2.787564721649718469e-01,5.921357763231227707e-03
9.305999999999999162e+00,2.787877028051458650e-01,5.817701210125329238e-03
9.650999999999999801e+00,2.787020274170098899e-01,5.707849407202664031e-03
9.996000000000000441e+00,2.798853367518882029e-01,5.624949435327110045e-03
