# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,9.037451734275103732e-01
4.392845456035934966e-03,1.016426516919215928e+00
7.811706625951745156e-03,1.143157268965925510e+00
1.389139705019461560e-02,1.165155789525442964e+00
2.470278535103651030e-02,1.174868725455763929e+00
4.392845456035934792e-02,9.528998596117648212e-01
7.811706625951746197e-02,1.007407343276221834e+00
1.389139705019461490e-01,9.763201960506298072e-01
2.470278535103651030e-01,1.021232045973086811e+00
4.392845456035935348e-01,9.872042545577888184e-01
7.811706625951745364e-01,1.000977083638288523e+00
