# pos_1,average_velocity_axis
1.389139705019461386e-03,4.764202421997102560e-02
2.470278535103650856e-03,5.069351085911601856e-02
4.392845456035934966e-03,5.688501793607664975e-02
7.811706625951745156e-03,6.369799154070533709e-02
1.389139705019461560e-02,7.429204648426201985e-02
2.470278535103651030e-02,8.039589911160043012e-02
4.392845456035934792e-02,7.808699168441521343e-02
7.811706625951746197e-02,7.714506091893642836e-02
1.389139705019461490e-01,7.355094517991841996e-02
2.470278535103651030e-01,7.075191266458927264e-02
4.392845456035935348e-01,6.579622211738674065e-02
7.811706625951745364e-01,6.028799582999072593e-02
