# pos_1,concentration
1.389139705019461386e-03,9.045658887758756261e-01
2.470278535103650856e-03,8.477913010270194949e-01
4.392845456035934966e-03,9.534961674087687467e-01
7.811706625951745156e-03,9.293965171305809125e-01
1.389139705019461560e-02,8.744136924833462166e-01
2.470278535103651030e-02,9.269184891228750001e-01
4.392845456035934792e-02,9.693877701989146445e-01
7.811706625951746197e-02,9.615679350312549278e-01
1.389139705019461490e-01,1.022159454316739158e+00
2.470278535103651030e-01,9.489610629495772720e-01
4.392845456035935348e-01,9.998996475559954744e-01
7.811706625951745364e-01,1.026268231031499223e+00
