# pos_1,concentration
1.389139705019461386e-03,8.033045272557948202e-01
2.470278535103650856e-03,1.355193997165291542e+00
4.392845456035934966e-03,6.350679902132801979e-01
7.811706625951745156e-03,1.142799920648024381e+00
1.389139705019461560e-02,9.639654327069535622e-01
2.470278535103651030e-02,1.219674597448762610e+00
4.392845456035934792e-02,9.653033451241856966e-01
7.811706625951746197e-02,9.928074310629710908e-01
1.389139705019461490e-01,1.020196749614859177e+00
2.470278535103651030e-01,9.938089312545471676e-01
4.392845456035935348e-01,9.500617133590671948e-01
7.811706625951745364e-01,1.024948678831196780e+00
