# pos_1,average_velocity_axis
1.389139705019461386e-03,1.933579692307697551e-01
2.470278535103650856e-03,1.984185534849352006e-01
4.392845456035934966e-03,2.059289984767704307e-01
7.811706625951745156e-03,2.175384277755900431e-01
1.389139705019461560e-02,2.243094246195239672e-01
2.470278535103651030e-02,2.208274775581818283e-01
4.392845456035934792e-02,2.086132837135195595e-01
7.811706625951746197e-02,2.024525357672576908e-01
1.389139705019461490e-01,1.969570772186548246e-01
2.470278535103651030e-01,1.940488144879096155e-01
4.392845456035935348e-01,1.886215461475637123e-01
7.811706625951745364e-01,1.741830794338458943e-01
