# pos_1,average_velocity_axis
1.389139705019461386e-03,9.910114596110054797e-02
2.470278535103650856e-03,1.022259486586851729e-01
4.392845456035934966e-03,1.083635851749678997e-01
7.811706625951745156e-03,1.150961131191776121e-01
1.389139705019461560e-02,1.262385866132968437e-01
2.470278535103651030e-02,1.331578828944099124e-01
4.392845456035934792e-02,1.336112528228575180e-01
7.811706625951746197e-02,1.299885085517194783e-01
1.389139705019461490e-01,1.293899182211296073e-01
2.470278535103651030e-01,1.251061283361394327e-01
4.392845456035935348e-01,1.194028304753932124e-01
7.811706625951745364e-01,1.106866708177825231e-01
