# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,3.963915453915454745e-01
7.811706625951745156e-03,3.977570850202424846e-01
1.389139705019461560e-02,4.164979091704755776e-01
2.470278535103651030e-02,4.106384341393253812e-01
4.392845456035934792e-02,3.964835732074795671e-01
7.811706625951746197e-02,3.985939713613721458e-01
1.389139705019461490e-01,4.009820446303061225e-01
2.470278535103651030e-01,3.980282940278169757e-01
4.392845456035935348e-01,3.984111409034825635e-01
7.811706625951745364e-01,4.001117363880452027e-01
