# pos_1,average_velocity_axis
1.389139705019461386e-03,1.908813750352222061e-01
2.470278535103650856e-03,1.951788069817440574e-01
4.392845456035934966e-03,2.020589260221002104e-01
7.811706625951745156e-03,2.079268140249729280e-01
1.389139705019461560e-02,1.973189583399206359e-01
2.470278535103651030e-02,1.772134740790821672e-01
4.392845456035934792e-02,1.687987152896642806e-01
7.811706625951746197e-02,1.685022697987734741e-01
1.389139705019461490e-01,1.669253660711606524e-01
2.470278535103651030e-01,1.633714265686693756e-01
4.392845456035935348e-01,1.586866625261190156e-01
7.811706625951745364e-01,1.436691479013608164e-01
