# pos_1,concentration
1.389139705019461386e-03,6.028552977849439554e-01
2.470278535103650856e-03,6.780208941088157193e-01
4.392845456035934966e-03,5.719187521498451110e-01
7.811706625951745156e-03,6.789619367464376776e-01
1.389139705019461560e-02,8.741401817881684355e-01
2.470278535103651030e-02,8.136250729305789520e-01
4.392845456035934792e-02,9.849711842580664012e-01
7.811706625951746197e-02,1.022016388997269321e+00
1.389139705019461490e-01,1.139396512813543705e+00
2.470278535103651030e-01,1.055452525162723143e+00
4.392845456035935348e-01,9.585993751311571165e-01
7.811706625951745364e-01,9.973593502417409384e-01
