# pos_1,concentration
1.389139705019461386e-03,1.004915995108434101e-01
2.470278535103650856e-03,2.260423169577020219e-01
4.392845456035934966e-03,6.355646803354554342e-01
7.811706625951745156e-03,6.075872837928349979e-01
1.389139705019461560e-02,4.823596776520482354e-01
2.470278535103651030e-02,7.572417618083020496e-01
4.392845456035934792e-02,8.548344950511873597e-01
7.811706625951746197e-02,9.560564612622550751e-01
1.389139705019461490e-01,9.717537672698555173e-01
2.470278535103651030e-01,1.020015955271630581e+00
4.392845456035935348e-01,1.003238847909516451e+00
7.811706625951745364e-01,1.038616851001163743e+00
