# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,1.153982621891739058e+00
1.389139705019461560e-02,1.297864233682468171e+00
2.470278535103651030e-02,1.824606732715390756e+00
4.392845456035934792e-02,6.156310608158432895e-01
7.811706625951746197e-02,9.231860975133913128e-01
1.389139705019461490e-01,9.085049635777276977e-01
2.470278535103651030e-01,1.131256174283542082e+00
4.392845456035935348e-01,1.210741086271158728e+00
7.811706625951745364e-01,8.654869664188044043e-01
