# pos_1,average_velocity_axis
1.389139705019461386e-03,7.854722647869999408e-01
2.470278535103650856e-03,7.947610750695174309e-01
4.392845456035934966e-03,8.004037142555604500e-01
7.811706625951745156e-03,8.055688659166908572e-01
1.389139705019461560e-02,8.115004807692339783e-01
2.470278535103651030e-02,7.964748960103087416e-01
4.392845456035934792e-02,7.802233156561521055e-01
7.811706625951746197e-02,7.714597863561852842e-01
1.389139705019461490e-01,7.664211458948619882e-01
2.470278535103651030e-01,7.616539628136758111e-01
4.392845456035935348e-01,7.545076946317701427e-01
7.811706625951745364e-01,7.446178414638063847e-01
