# pos_1,average_velocity_axis
1.389139705019461386e-03,2.001649977241693745e-01
2.470278535103650856e-03,2.022611711895527797e-01
4.392845456035934966e-03,2.052401733891712488e-01
7.811706625951745156e-03,2.014149852710985511e-01
1.389139705019461560e-02,2.170352814895066262e-01
2.470278535103651030e-02,2.237627809860985584e-01
4.392845456035934792e-02,2.207267320844489567e-01
7.811706625951746197e-02,2.211180049577900764e-01
1.389139705019461490e-01,2.147708973311859559e-01
2.470278535103651030e-01,2.141332868007871371e-01
4.392845456035935348e-01,2.112118748723219863e-01
7.811706625951745364e-01,2.079292084060541668e-01
