# pos_1,average_velocity_axis
1.389139705019461386e-03,1.005724503860118552e-01
2.470278535103650856e-03,1.021954349768501719e-01
4.392845456035934966e-03,1.045948990483974855e-01
7.811706625951745156e-03,1.112883165392775098e-01
1.389139705019461560e-02,1.221845090741658368e-01
2.470278535103651030e-02,1.335261476377788692e-01
4.392845456035934792e-02,1.325827754770380063e-01
7.811706625951746197e-02,1.314224273650246577e-01
1.389139705019461490e-01,1.288062544206436677e-01
2.470278535103651030e-01,1.246002897882144134e-01
4.392845456035935348e-01,1.199754151118061635e-01
7.811706625951745364e-01,1.132411180260663036e-01
