# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,7.347524608900836141e-01
4.392845456035934966e-03,5.720977004452612036e-01
7.811706625951745156e-03,8.042854475168488282e-01
1.389139705019461560e-02,8.543122282883267582e-01
2.470278535103651030e-02,1.039957329259810992e+00
4.392845456035934792e-02,1.029775860801469989e+00
7.811706625951746197e-02,1.011612362876747717e+00
1.389139705019461490e-01,1.024169600736241303e+00
2.470278535103651030e-01,9.834379091913427740e-01
4.392845456035935348e-01,1.004667128393039288e+00
7.811706625951745364e-01,1.006071729793853953e+00
