# pos_1,average_velocity_axis
1.389139705019461386e-03,5.046513253489523509e-02
2.470278535103650856e-03,5.109568920267613251e-02
4.392845456035934966e-03,5.179970597325361803e-02
7.811706625951745156e-03,5.528867348269674714e-02
1.389139705019461560e-02,5.933562927255207897e-02
2.470278535103651030e-02,6.192586152811236505e-02
4.392845456035934792e-02,6.288109129974367439e-02
7.811706625951746197e-02,6.167606005162649258e-02
1.389139705019461490e-01,6.038148469390639678e-02
2.470278535103651030e-01,5.913569875369598799e-02
4.392845456035935348e-01,5.889531658109217749e-02
7.811706625951745364e-01,5.789748720017456884e-02
