# pos_1,concentration
1.389139705019461386e-03,5.024972981406506944e-01
2.470278535103650856e-03,9.042399889311468764e-01
4.392845456035934966e-03,9.852023077271925278e-01
7.811706625951745156e-03,7.506077030623155011e-01
1.389139705019461560e-02,5.828968658431546990e-01
2.470278535103651030e-02,7.855584903839339939e-01
4.392845456035934792e-02,8.580794293107804060e-01
7.811706625951746197e-02,1.027617688716265354e+00
1.389139705019461490e-01,1.113534012679681773e+00
2.470278535103651030e-01,1.031963887367671306e+00
4.392845456035935348e-01,9.845666933351103767e-01
7.811706625951745364e-01,1.003848444785958582e+00
