# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000195e-01,1.053041707919455672e-01,1.557844856294599966e-03
1.794000000000000039e+00,1.085849918958091548e-01,1.382805423991111072e-03
2.690999999999999837e+00,1.106087979927767029e-01,1.252174419861497778e-03
3.581500000000000128e+00,1.120694033198371825e-01,1.164512730166233825e-03
4.478500000000000369e+00,1.130971492675417883e-01,1.089136627038454460e-03
5.375499999999999723e+00,1.139970338256516835e-01,1.027243943602097666e-03
6.272499999999999964e+00,1.145830966258263028e-01,9.702905362839745395e-04
7.169500000000000206e+00,1.148857737444583388e-01,9.159254947057441937e-04
8.066499999999999559e+00,1.150984554442308211e-01,8.682628512597489589e-04
8.963499999999999801e+00,1.152165956711698330e-01,8.286048891222470023e-04
9.853999999999999204e+00,1.155790315410241409e-01,7.904230827134188552e-04
1.075099999999999945e+01,1.158527530854229076e-01,7.551081444359257792e-04
1.164799999999999969e+01,1.159614715568309529e-01,7.264124043351258839e-04
1.254499999999999993e+01,1.161025357789793599e-01,7.034238950898900151e-04
1.344200000000000017e+01,1.162624641990534224e-01,6.843850206914145386e-04
1.433900000000000041e+01,1.163832879072220355e-01,6.676415960974186724e-04
1.523600000000000065e+01,1.164681039977789184e-01,6.513561739120729641e-04
1.613299999999999912e+01,1.165426606323990977e-01,6.371223192977327338e-04
1.702349999999999852e+01,1.166552797815402637e-01,6.227008353020366434e-04
1.792050000000000054e+01,1.167825095554408527e-01,6.103948840337313072e-04
1.881749999999999901e+01,1.168864090939804451e-01,6.018508138585222612e-04
1.971450000000000102e+01,1.169705199110233906e-01,5.941243122431505170e-04
2.061149999999999949e+01,1.170662065945774349e-01,5.854860909124889878e-04
2.150850000000000151e+01,1.171554727416699165e-01,5.773028964430186897e-04
2.240549999999999997e+01,1.171925690135378617e-01,5.678560261293572964e-04
2.329599999999999937e+01,1.172601974126315505e-01,5.585899783049243358e-04
2.419300000000000139e+01,1.172655586024272112e-01,5.480280575546543935e-04
2.508999999999999986e+01,1.172291327712887826e-01,5.372618415508078043e-04
2.598699999999999832e+01,1.172347759230806807e-01,5.271775207319376972e-04
