# pos_1,concentration
1.389139705019461386e-03,8.043102293243467038e-01
2.470278535103650856e-03,5.653711002780082984e-01
4.392845456035934966e-03,8.584151411375844365e-01
7.811706625951745156e-03,9.296874080592603118e-01
1.389139705019461560e-02,8.043102293243464818e-01
2.470278535103651030e-02,8.480566504170126141e-01
4.392845456035934792e-02,1.071429268753206987e+00
7.811706625951746197e-02,9.708081972618813893e-01
1.389139705019461490e-01,1.013430888948676500e+00
2.470278535103651030e-01,1.001272218592352825e+00
4.392845456035935348e-01,1.036774731573949282e+00
7.811706625951745364e-01,9.892231593830552727e-01
