# pos_1,average_velocity_axis
1.389139705019461386e-03,4.981290572468804329e-02
2.470278535103650856e-03,5.172143808909021589e-02
4.392845456035934966e-03,5.385103301695123162e-02
7.811706625951745156e-03,5.860028475007515031e-02
1.389139705019461560e-02,6.911135948685571961e-02
2.470278535103651030e-02,7.445499240068816083e-02
4.392845456035934792e-02,7.476604469068574843e-02
7.811706625951746197e-02,7.487336489198630207e-02
1.389139705019461490e-01,7.240904246804218125e-02
2.470278535103651030e-01,7.043134026352818045e-02
4.392845456035935348e-01,6.762500392873310728e-02
7.811706625951745364e-01,6.372456932323926349e-02
