# pos_1,average_velocity_axis
1.389139705019461386e-03,9.736603436906005049e-02
2.470278535103650856e-03,1.012726887381764640e-01
4.392845456035934966e-03,1.090732923536504029e-01
7.811706625951745156e-03,1.163855223982435544e-01
1.389139705019461560e-02,1.263432855822738121e-01
2.470278535103651030e-02,1.323193819207726663e-01
4.392845456035934792e-02,1.276942433848063108e-01
7.811706625951746197e-02,1.244204318308990698e-01
1.389139705019461490e-01,1.202859470619078164e-01
2.470278535103651030e-01,1.172940605373854472e-01
4.392845456035935348e-01,1.105303520715935489e-01
7.811706625951745364e-01,1.017082516379917145e-01
