# pos_1,average_velocity_axis
1.389139705019461386e-03,9.980479572366410257e-02
2.470278535103650856e-03,1.025577982678511912e-01
4.392845456035934966e-03,1.072319801766860592e-01
7.811706625951745156e-03,1.141887582638615450e-01
1.389139705019461560e-02,1.255267540571106122e-01
2.470278535103651030e-02,1.356490112688038818e-01
4.392845456035934792e-02,1.353630653241089665e-01
7.811706625951746197e-02,1.315730402756946082e-01
1.389139705019461490e-01,1.301249725287756120e-01
2.470278535103651030e-01,1.264836356123327510e-01
4.392845456035935348e-01,1.200802730099006926e-01
7.811706625951745364e-01,1.121724849531418600e-01
