# pos_1,concentration
1.389139705019461386e-03,1.105407594619277400e+00
2.470278535103650856e-03,1.186722164027935511e+00
4.392845456035934966e-03,1.207572892637365225e+00
7.811706625951745156e-03,1.000731996835257709e+00
1.389139705019461560e-02,9.446210354019277666e-01
2.470278535103651030e-02,8.307055148195552352e-01
4.392845456035934792e-02,9.787696077166011532e-01
7.811706625951746197e-02,9.739266754914560620e-01
1.389139705019461490e-01,9.657242712992050171e-01
2.470278535103651030e-01,1.010409156800928132e+00
4.392845456035935348e-01,9.790873900567691468e-01
7.811706625951745364e-01,1.025035488186970989e+00
