# pos_1,average_velocity_axis
1.389139705019461386e-03,3.994332476034593848e-01
2.470278535103650856e-03,4.031634163186106345e-01
4.392845456035934966e-03,4.076083840545097203e-01
7.811706625951745156e-03,4.113294129827113066e-01
1.389139705019461560e-02,4.176839120517039650e-01
2.470278535103651030e-02,4.237341067206826239e-01
4.392845456035934792e-02,4.265246904365995184e-01
7.811706625951746197e-02,4.151074689879271085e-01
1.389139705019461490e-01,4.105244798443798415e-01
2.470278535103651030e-01,4.061136668729167232e-01
4.392845456035935348e-01,4.055702316555022668e-01
7.811706625951745364e-01,4.004262264846002450e-01
