# pos_1,average_velocity_axis
1.389139705019461386e-03,1.975401082861356350e-01
2.470278535103650856e-03,2.016286057692302791e-01
4.392845456035934966e-03,2.084485168479275063e-01
7.811706625951745156e-03,2.156595388442408834e-01
1.389139705019461560e-02,2.271224714284287571e-01
2.470278535103651030e-02,2.341461440200746369e-01
4.392845456035934792e-02,2.279949998234537256e-01
7.811706625951746197e-02,2.229193486284194448e-01
1.389139705019461490e-01,2.174167726981327819e-01
2.470278535103651030e-01,2.150183018652679079e-01
4.392845456035935348e-01,2.069643943446062562e-01
7.811706625951745364e-01,1.948387620922959196e-01
