# pos_1,average_velocity_axis
1.389139705019461386e-03,4.993725689404941714e-02
2.470278535103650856e-03,5.110047871614006171e-02
4.392845456035934966e-03,5.199567275130689836e-02
7.811706625951745156e-03,5.687237245325475754e-02
1.389139705019461560e-02,6.280597719208637353e-02
2.470278535103651030e-02,6.979096044332393223e-02
4.392845456035934792e-02,7.073836624942575479e-02
7.811706625951746197e-02,7.032497182687089121e-02
1.389139705019461490e-01,6.793696841312026058e-02
2.470278535103651030e-01,6.586692986588456311e-02
4.392845456035935348e-01,6.448105301996454042e-02
7.811706625951745364e-01,6.163151038534443044e-02
