# pos_1,average_velocity_axis
1.389139705019461386e-03,6.916413066385582731e-01
2.470278535103650856e-03,7.300455595906267803e-01
4.392845456035934966e-03,7.783292092522994254e-01
7.811706625951745156e-03,7.846934984520095302e-01
1.389139705019461560e-02,7.471147855259976378e-01
2.470278535103651030e-02,6.198512433807988886e-01
4.392845456035934792e-02,5.442814664808672820e-01
7.811706625951746197e-02,5.413966944496528821e-01
1.389139705019461490e-01,5.696589624329145840e-01
2.470278535103651030e-01,5.697466358839055056e-01
4.392845456035935348e-01,5.662207704093492611e-01
7.811706625951745364e-01,5.611397696042299543e-01
