# pos_1,average_velocity_axis
1.389139705019461386e-03,3.892887947933801329e-01
2.470278535103650856e-03,3.966385420861869848e-01
4.392845456035934966e-03,4.055868269230777923e-01
7.811706625951745156e-03,4.113993001046571951e-01
1.389139705019461560e-02,4.139307451600703347e-01
2.470278535103651030e-02,4.096849261112486817e-01
4.392845456035934792e-02,4.041329523496278719e-01
7.811706625951746197e-02,3.885099859123785082e-01
1.389139705019461490e-01,3.869569289014946900e-01
2.470278535103651030e-01,3.793990066160780050e-01
4.392845456035935348e-01,3.723767793158010431e-01
7.811706625951745364e-01,3.598982675442825574e-01
