# pos_1,concentration
1.389139705019461386e-03,9.042122388076311301e-01
2.470278535103650856e-03,1.016951817248830992e+00
4.392845456035934966e-03,6.036448121534659927e-01
7.811706625951745156e-03,6.967748695166166018e-01
1.389139705019461560e-02,7.836506069666134833e-01
2.470278535103651030e-02,9.943528879766352357e-01
4.392845456035934792e-02,9.753629333216526920e-01
7.811706625951746197e-02,1.000497248536680317e+00
1.389139705019461490e-01,1.004680265341812095e+00
2.470278535103651030e-01,1.054240050547954999e+00
4.392845456035935348e-01,1.010946206459120367e+00
7.811706625951745364e-01,9.888843340447366348e-01
