# pos_1,concentration
1.389139705019461386e-03,4.017778584570493861e-01
2.470278535103650856e-03,1.355617760141265560e+00
4.392845456035934966e-03,7.623198876894120568e-01
7.811706625951745156e-03,9.288152810348144772e-01
1.389139705019461560e-02,5.223112159941639687e-01
2.470278535103651030e-02,8.359642854204473172e-01
4.392845456035934792e-02,1.168890494457098361e+00
7.811706625951746197e-02,1.064565206724518154e+00
1.389139705019461490e-01,1.056675767742039529e+00
2.470278535103651030e-01,1.050603764109480975e+00
4.392845456035935348e-01,9.592525253425103759e-01
7.811706625951745364e-01,9.988336637589774192e-01
