# pos_1,average_velocity_axis
1.389139705019461386e-03,1.952190197754911094e-01
2.470278535103650856e-03,1.992837493632202139e-01
4.392845456035934966e-03,2.072504945669312038e-01
7.811706625951745156e-03,2.150925148400167075e-01
1.389139705019461560e-02,2.233033047613263988e-01
2.470278535103651030e-02,2.269169443595984992e-01
4.392845456035934792e-02,2.184806805092125437e-01
7.811706625951746197e-02,2.112216322192462525e-01
1.389139705019461490e-01,2.067427353287294989e-01
2.470278535103651030e-01,2.015010241383424494e-01
4.392845456035935348e-01,1.952277415801312865e-01
7.811706625951745364e-01,1.825500857977684910e-01
