# pos_1,concentration
1.389139705019461386e-03,4.029117564583392652e-01
2.470278535103650856e-03,9.062957242462145180e-01
4.392845456035934966e-03,6.370594232337043472e-01
7.811706625951745156e-03,7.881386486297295990e-01
1.389139705019461560e-02,8.058235129166781974e-01
2.470278535103651030e-02,7.930087587154379669e-01
4.392845456035934792e-02,1.006553888709252664e+00
7.811706625951746197e-02,8.956121007156018221e-01
1.389139705019461490e-01,1.116065565389599445e+00
2.470278535103651030e-01,1.096617826337919599e+00
4.392845456035935348e-01,9.466703029252847568e-01
7.811706625951745364e-01,1.006668001204336527e+00
