# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,9.077189273307719741e-01
4.392845456035934966e-03,2.041791457982193858e+00
7.811706625951745156e-03,2.583413357049094916e+00
1.389139705019461560e-02,2.421266817862393506e+00
2.470278535103651030e-02,9.077189273307723072e-01
4.392845456035934792e-02,9.698509425415420271e-01
7.811706625951746197e-02,6.889102285464252517e-01
1.389139705019461490e-01,1.033073842287954625e+00
2.470278535103651030e-01,1.107417091343541937e+00
4.392845456035935348e-01,1.046418122215874602e+00
7.811706625951745364e-01,9.271583492520639735e-01
