# pos_1,average_velocity_axis
1.389139705019461386e-03,7.975559649930880068e-01
2.470278535103650856e-03,7.987208712925544241e-01
4.392845456035934966e-03,8.001539296297851545e-01
7.811706625951745156e-03,8.034880361173826202e-01
1.389139705019461560e-02,8.071172626201917888e-01
2.470278535103651030e-02,8.170714001221437428e-01
4.392845456035934792e-02,8.087474478325297200e-01
7.811706625951746197e-02,8.086173985765745531e-01
1.389139705019461490e-01,8.100071744446004640e-01
2.470278535103651030e-01,8.068088908128419057e-01
4.392845456035935348e-01,8.001717508438687121e-01
7.811706625951745364e-01,7.976422258639851437e-01
