# pos_1,average_velocity_axis
1.389139705019461386e-03,1.967880066453947807e-01
2.470278535103650856e-03,2.006919490402164219e-01
4.392845456035934966e-03,2.082122257209974014e-01
7.811706625951745156e-03,2.166558845658094479e-01
1.389139705019461560e-02,2.261341481208702930e-01
2.470278535103651030e-02,2.303465765895452988e-01
4.392845456035934792e-02,2.208777641555127458e-01
7.811706625951746197e-02,2.216323481277102381e-01
1.389139705019461490e-01,2.120088367704621168e-01
2.470278535103651030e-01,2.074874713424959549e-01
4.392845456035935348e-01,2.006007592166762776e-01
7.811706625951745364e-01,1.885417729467161740e-01
