# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,1.815437854661543948e+00
4.392845456035934966e-03,5.104478644955484645e-01
7.811706625951745156e-03,8.611377856830315647e-01
1.389139705019461560e-02,8.070889392874645019e-01
2.470278535103651030e-02,9.077189273307723072e-01
4.392845456035934792e-02,1.378209234137980577e+00
7.811706625951746197e-02,1.320411271380648177e+00
1.389139705019461490e-01,1.275200524074193931e+00
2.470278535103651030e-01,1.098339902070234242e+00
4.392845456035935348e-01,1.015791250346141705e+00
7.811706625951745364e-01,8.697491635398618692e-01
