# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,9.077189273307719741e-01
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,2.009321499927073873e+00
1.389139705019461560e-02,1.129924515002450391e+00
2.470278535103651030e-02,1.270806498263081119e+00
4.392845456035934792e-02,9.188061560919871251e-01
7.811706625951746197e-02,7.750240071147282972e-01
1.389139705019461490e-01,9.523649483592081522e-01
2.470278535103651030e-01,1.134648659163465245e+00
4.392845456035935348e-01,9.851643784764086975e-01
7.811706625951745364e-01,9.903084535354861329e-01
